# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,KYVMAPNHNJ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.721000000000000085e+00, 0.000000000000000000e+00, 6.557377049180335149e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
2.019197197813449751e+00, 1.399999999999999689e+00, 6.204351105657721632e-01, 1.199999999999999956e+00, 1.723464124463156111e+00
1.931055648014735837e+00, 1.399999999999999689e+00, 6.313638582330719506e-01, 1.199999999999999956e+00, 1.827739635619072267e+00
1.867678935109512661e+00, 1.399999999999999467e+00, 6.456120377300820223e-01, 1.199999999999999956e+00, 1.904044169930654951e+00
1.825723900414062406e+00, 1.399999999999999689e+00, 6.645081167143425116e-01, 1.199999999999999956e+00, 1.958266880232111484e+00
1.808039965747102684e+00, 1.399999999999999689e+00, 6.901518785426506986e-01, 1.199999999999999956e+00, 2.000000000000000000e+00
1.821083768940744640e+00, 1.399999999999999689e+00, 7.192689069029827298e-01, 1.199999999999999956e+00, 2.041733119767888294e+00
1.860378699519466439e+00, 1.399999999999999689e+00, 7.454160030570404771e-01, 1.199999999999999956e+00, 2.095955830069344827e+00
1.922709816250909753e+00, 1.399999999999999689e+00, 7.689838996352349465e-01, 1.199999999999999956e+00, 2.172260364380927733e+00
2.011488283092049301e+00, 1.399999999999999689e+00, 7.894869223817535531e-01, 1.199999999999999956e+00, 2.276535875536843889e+00
2.130269815170158232e+00, 1.399999999999999689e+00, 8.040126649514209856e-01, 1.199999999999999956e+00, 2.413466350417201589e+00
2.279396234972575819e+00, 1.399999999999999689e+00, 8.080730550968496795e-01, 1.199999999999999956e+00, 2.584161237591246607e+00
2.453425277390377524e+00, 1.399999999999999245e+00, 7.972789186918984861e-01, 1.199999999999999956e+00, 2.783663390284290440e+00
2.640787244504527731e+00, 1.399999999999999689e+00, 7.716188032026021215e-01, 1.199999999999999956e+00, 3.000000000000000000e+00
2.826685337831539968e+00, 1.399999999999999689e+00, 7.368629834355719943e-01, 1.199999999999999956e+00, 3.216336609715709116e+00
2.996709560058196331e+00, 1.399999999999999689e+00, 6.980106680796206442e-01, 1.199999999999999956e+00, 3.415838762408752949e+00
3.141036388206945418e+00, 1.399999999999999689e+00, 6.600859591410128679e-01, 1.199999999999999956e+00, 3.586533649582798411e+00
3.255995296294863284e+00, 1.399999999999999689e+00, 6.266965588306769863e-01, 1.199999999999999956e+00, 3.723464124463156111e+00
3.343015670312112775e+00, 1.399999999999999689e+00, 5.995293401391712518e-01, 1.199999999999999956e+00, 3.827739635619072267e+00
3.406387219068520711e+00, 1.399999999999999689e+00, 5.786927753695829679e-01, 1.199999999999999956e+00, 3.904044169930655173e+00
3.451253397880253537e+00, 1.399999999999999689e+00, 5.633896614784101864e-01, 1.199999999999999956e+00, 3.958266880232111262e+00
3.482390775601404531e+00, 1.399999999999999689e+00, 5.524951840441818529e-01, 1.199999999999999956e+00, 4.000000000000000000e+00
3.448321078998459299e+00, 2.799999999999999378e+00, 5.598696498208856065e-01, 1.399999999999999911e+00, 0.000000000000000000e+00
3.418527782735038212e+00, 2.799999999999999378e+00, 5.617010012232431793e-01, 1.399999999999999911e+00, 4.173311976788848798e-02
3.375710915422338587e+00, 2.799999999999999378e+00, 5.642713051217629339e-01, 1.399999999999999911e+00, 9.595583006934514658e-02
3.315449565586217950e+00, 2.799999999999999378e+00, 5.677587065422099455e-01, 1.399999999999999911e+00, 1.722603643809275942e-01
3.233083394222766138e+00, 2.799999999999999378e+00, 5.722607669507010497e-01, 1.399999999999999911e+00, 2.765358755368439447e-01
3.124898046660429252e+00, 2.799999999999999378e+00, 5.776884421377935785e-01, 1.399999999999999911e+00, 4.134663504172014781e-01
2.990001319987464434e+00, 2.799999999999999378e+00, 5.837169353490152535e-01, 1.399999999999999911e+00, 5.841612375912467181e-01
2.832303494536829724e+00, 2.799999999999999378e+00, 5.899245225714866425e-01, 1.399999999999999911e+00, 7.836633902842906618e-01
2.661282349674828129e+00, 2.799999999999999378e+00, 5.962292914670601629e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
2.490288089324077081e+00, 2.799999999999999378e+00, 6.032150293128503149e-01, 1.399999999999999911e+00, 1.216336609715709338e+00
2.332591586196052003e+00, 2.799999999999999378e+00, 6.094542934406590451e-01, 1.399999999999999911e+00, 1.415838762408753171e+00
2.197691622650042031e+00, 2.799999999999999378e+00, 6.153884311186237355e-01, 1.399999999999999911e+00, 1.586533649582798411e+00
2.089641328195358305e+00, 2.799999999999999378e+00, 6.229567244480764820e-01, 1.399999999999999911e+00, 1.723464124463156111e+00
2.007795603382266592e+00, 2.799999999999999378e+00, 6.331048472819977846e-01, 1.399999999999999911e+00, 1.827739635619072267e+00
1.948945798541702690e+00, 2.799999999999998934e+00, 6.463352996720785892e-01, 1.399999999999999911e+00, 1.904044169930654951e+00
1.909987552038784120e+00, 2.799999999999999378e+00, 6.638816587288920434e-01, 1.399999999999999911e+00, 1.958266880232111484e+00
1.893566755562321902e+00, 2.799999999999999378e+00, 6.876937232837494474e-01, 1.399999999999999911e+00, 2.000000000000000000e+00
1.905678858527846575e+00, 2.799999999999999378e+00, 7.147309639040578810e-01, 1.399999999999999911e+00, 2.041733119767888294e+00
1.942167008350945245e+00, 2.799999999999999378e+00, 7.390104103328256624e-01, 1.399999999999999911e+00, 2.095955830069344827e+00
2.000045902458714053e+00, 2.799999999999999378e+00, 7.608948857268633681e-01, 1.399999999999999911e+00, 2.172260364380927733e+00
2.082483050239772204e+00, 2.799999999999999378e+00, 7.799334068486306615e-01, 1.399999999999999911e+00, 2.276535875536843889e+00
2.192780187169444783e+00, 2.799999999999999378e+00, 7.934215963776076741e-01, 1.399999999999999911e+00, 2.413466350417201589e+00
2.331254719843118384e+00, 2.799999999999999378e+00, 7.971919586555056281e-01, 1.399999999999999911e+00, 2.584161237591246607e+00
2.492853116373934252e+00, 2.799999999999998490e+00, 7.871688319937653056e-01, 1.399999999999999911e+00, 2.783663390284290440e+00
2.666832085837073762e+00, 2.799999999999999378e+00, 7.633415818965615385e-01, 1.399999999999999911e+00, 3.000000000000000000e+00
2.839451743926441729e+00, 2.799999999999999378e+00, 7.310683206843192616e-01, 1.399999999999999911e+00, 3.216336609715709116e+00
2.997331378851193939e+00, 2.799999999999999378e+00, 6.949911707109359682e-01, 1.399999999999999911e+00, 3.415838762408752949e+00
3.131349147846461456e+00, 2.799999999999999378e+00, 6.597753695536572316e-01, 1.399999999999999911e+00, 3.586533649582798411e+00
3.238096705356670935e+00, 2.799999999999999378e+00, 6.287709264083454208e-01, 1.399999999999999911e+00, 3.723464124463156111e+00
3.318901338372688858e+00, 2.799999999999999378e+00, 6.035442233376614452e-01, 1.399999999999999911e+00, 3.827739635619072267e+00
3.377746347932210735e+00, 2.799999999999999378e+00, 5.841959846230437847e-01, 1.399999999999999911e+00, 3.904044169930655173e+00
3.419407799685962424e+00, 2.799999999999999378e+00, 5.699859502955260115e-01, 1.399999999999999911e+00, 3.958266880232111262e+00
3.448321078998459299e+00, 2.799999999999999378e+00, 5.598696498208856065e-01, 1.399999999999999911e+00, 4.000000000000000000e+00
3.414251382395513623e+00, 4.200000000000001066e+00, 5.672441155975892491e-01, 1.600000000000000089e+00, 0.000000000000000000e+00
3.386749878152356619e+00, 4.200000000000001066e+00, 5.689345938151501025e-01, 1.600000000000000089e+00, 4.173311976788848798e-02
3.347226616017556999e+00, 4.200000000000001066e+00, 5.713071820291683034e-01, 1.600000000000000089e+00, 9.595583006934514658e-02
3.291600754630368719e+00, 4.200000000000001066e+00, 5.745263218018886731e-01, 1.600000000000000089e+00, 1.722603643809275942e-01
3.215570442602565748e+00, 4.200000000000001066e+00, 5.786820698712650257e-01, 1.600000000000000089e+00, 2.765358755368439447e-01
3.115707044852717100e+00, 4.200000000000001066e+00, 5.836922315824274454e-01, 1.600000000000000089e+00, 4.134663504172014781e-01
2.991186989462288004e+00, 4.200000000000001066e+00, 5.892569945466319403e-01, 1.600000000000000089e+00, 5.841612375912467181e-01
2.845619765969394255e+00, 4.200000000000001066e+00, 5.949870750596826241e-01, 1.600000000000000089e+00, 7.836633902842906618e-01
2.687754093789085363e+00, 4.200000000000001066e+00, 6.008068617325197369e-01, 1.600000000000000089e+00, 1.000000000000000000e+00
2.529913238080699678e+00, 4.200000000000001066e+00, 6.072552351286335526e-01, 1.600000000000000089e+00, 1.216336609715709338e+00
2.384347235193291947e+00, 4.200000000000001066e+00, 6.130145558619954915e-01, 1.600000000000000089e+00, 1.415838762408753171e+00
2.259824191920052350e+00, 4.200000000000001066e+00, 6.184922214108861116e-01, 1.600000000000000089e+00, 1.586533649582798411e+00
2.160085458577267303e+00, 4.200000000000001066e+00, 6.254783383303809119e-01, 1.600000000000000089e+00, 1.723464124463156111e+00
2.084535558749797790e+00, 4.200000000000001066e+00, 6.348458363309235075e-01, 1.600000000000000089e+00, 1.827739635619072267e+00
2.030212661973892274e+00, 4.200000000000000178e+00, 6.470585616140750451e-01, 1.600000000000000089e+00, 1.904044169930654951e+00
1.994251203663506278e+00, 4.200000000000001066e+00, 6.632552007434413532e-01, 1.600000000000000089e+00, 1.958266880232111484e+00
1.979093545377541119e+00, 4.200000000000001066e+00, 6.852355680248483072e-01, 1.600000000000000089e+00, 2.000000000000000000e+00
1.990273948114948510e+00, 4.200000000000001066e+00, 7.101930209051329212e-01, 1.600000000000000089e+00, 2.041733119767888294e+00
2.023955317182424274e+00, 4.200000000000001066e+00, 7.326048176086110697e-01, 1.600000000000000089e+00, 2.095955830069344827e+00
2.077381988666518353e+00, 4.200000000000001066e+00, 7.528058718184917897e-01, 1.600000000000000089e+00, 2.172260364380927733e+00
2.153477817387495108e+00, 4.200000000000001066e+00, 7.703798913155078809e-01, 1.600000000000000089e+00, 2.276535875536843889e+00
2.255290559168731335e+00, 4.200000000000001066e+00, 7.828305278037942516e-01, 1.600000000000000089e+00, 2.413466350417201589e+00
2.383113204713660949e+00, 4.200000000000001066e+00, 7.863108622141616877e-01, 1.600000000000000089e+00, 2.584161237591246607e+00
2.532280955357490981e+00, 4.199999999999999289e+00, 7.770587452956321250e-01, 1.600000000000000089e+00, 2.783663390284290440e+00
2.692876927169619350e+00, 4.200000000000001066e+00, 7.550643605905209554e-01, 1.600000000000000089e+00, 3.000000000000000000e+00
2.852218150021344378e+00, 4.200000000000001066e+00, 7.252736579330664179e-01, 1.600000000000000089e+00, 3.216336609715709116e+00
2.997953197644192436e+00, 4.200000000000001066e+00, 6.919716733422511812e-01, 1.600000000000000089e+00, 3.415838762408752949e+00
3.121661907485977494e+00, 4.200000000000001066e+00, 6.594647799663014842e-01, 1.600000000000000089e+00, 3.586533649582798411e+00
3.220198114418478585e+00, 4.200000000000001066e+00, 6.308452939860136333e-01, 1.600000000000000089e+00, 3.723464124463156111e+00
3.294787006433264942e+00, 4.200000000000001066e+00, 6.075591065361515275e-01, 1.600000000000000089e+00, 3.827739635619072267e+00
3.349105476795901204e+00, 4.200000000000001066e+00, 5.896991938765043795e-01, 1.600000000000000089e+00, 3.904044169930655173e+00
3.387562201491671310e+00, 4.200000000000001066e+00, 5.765822391126419477e-01, 1.600000000000000089e+00, 3.958266880232111262e+00
3.414251382395513623e+00, 4.200000000000001066e+00, 5.672441155975892491e-01, 1.600000000000000089e+00, 4.000000000000000000e+00
3.380181685792568835e+00, 5.600000000000000533e+00, 5.746185813742930026e-01, 1.800000000000000044e+00, 0.000000000000000000e+00
3.354971973569675470e+00, 5.600000000000000533e+00, 5.761681864070569148e-01, 1.800000000000000044e+00, 4.173311976788848798e-02
3.318742316612775411e+00, 5.600000000000000533e+00, 5.783430589365736729e-01, 1.800000000000000044e+00, 9.595583006934514658e-02
3.267751943674519044e+00, 5.600000000000000533e+00, 5.812939370615672896e-01, 1.800000000000000044e+00, 1.722603643809275942e-01
3.198057490982366247e+00, 5.600000000000000533e+00, 5.851033727918291127e-01, 1.800000000000000044e+00, 2.765358755368439447e-01
3.106516043045004949e+00, 5.600000000000000533e+00, 5.896960210270613123e-01, 1.800000000000000044e+00, 4.134663504172014781e-01
2.992372658937111574e+00, 5.600000000000000533e+00, 5.947970537442487382e-01, 1.800000000000000044e+00, 5.841612375912467181e-01
2.858936037401958785e+00, 5.600000000000000533e+00, 6.000496275478784947e-01, 1.800000000000000044e+00, 7.836633902842906618e-01
2.714225837903342153e+00, 5.600000000000000533e+00, 6.053844319979791999e-01, 1.800000000000000044e+00, 1.000000000000000000e+00
2.569538386837322275e+00, 5.600000000000000533e+00, 6.112954409444169013e-01, 1.800000000000000044e+00, 1.216336609715709338e+00
2.436102884190531892e+00, 5.600000000000000533e+00, 6.165748182833319380e-01, 1.800000000000000044e+00, 1.415838762408753171e+00
2.321956761190062224e+00, 5.600000000000000533e+00, 6.215960117031482657e-01, 1.800000000000000044e+00, 1.586533649582798411e+00
2.230529588959175857e+00, 5.600000000000000533e+00, 6.279999522126852307e-01, 1.800000000000000044e+00, 1.723464124463156111e+00
2.161275514117328544e+00, 5.600000000000000533e+00, 6.365868253798493415e-01, 1.800000000000000044e+00, 1.827739635619072267e+00
2.111479525406082303e+00, 5.599999999999999645e+00, 6.477818235560716120e-01, 1.800000000000000044e+00, 1.904044169930654951e+00
2.078514855288227992e+00, 5.600000000000000533e+00, 6.626287427579906630e-01, 1.800000000000000044e+00, 1.958266880232111484e+00
2.064620335192759892e+00, 5.600000000000000533e+00, 6.827774127659470560e-01, 1.800000000000000044e+00, 2.000000000000000000e+00
2.074869037702050445e+00, 5.600000000000000533e+00, 7.056550779062078504e-01, 1.800000000000000044e+00, 2.041733119767888294e+00
2.105743626013903302e+00, 5.600000000000000533e+00, 7.261992248843962550e-01, 1.800000000000000044e+00, 2.095955830069344827e+00
2.154718074874323097e+00, 5.600000000000000533e+00, 7.447168579101203223e-01, 1.800000000000000044e+00, 2.172260364380927733e+00
2.224472584535218012e+00, 5.600000000000000533e+00, 7.608263757823849893e-01, 1.800000000000000044e+00, 2.276535875536843889e+00
2.317800931168017886e+00, 5.600000000000000533e+00, 7.722394592299809402e-01, 1.800000000000000044e+00, 2.413466350417201589e+00
2.434971689584203070e+00, 5.600000000000000533e+00, 7.754297657728176363e-01, 1.800000000000000044e+00, 2.584161237591246607e+00
2.571708794341047710e+00, 5.599999999999997868e+00, 7.669486585974989445e-01, 1.800000000000000044e+00, 2.783663390284290440e+00
2.718921768502165381e+00, 5.600000000000000533e+00, 7.467871392844803724e-01, 1.800000000000000044e+00, 3.000000000000000000e+00
2.864984556116246139e+00, 5.600000000000000533e+00, 7.194789951818136853e-01, 1.800000000000000044e+00, 3.216336609715709116e+00
2.998575016437190044e+00, 5.600000000000000533e+00, 6.889521759735663942e-01, 1.800000000000000044e+00, 3.415838762408752949e+00
3.111974667125493532e+00, 5.600000000000000533e+00, 6.591541903789458479e-01, 1.800000000000000044e+00, 3.586533649582798411e+00
3.202299523480286236e+00, 5.600000000000000533e+00, 6.329196615636820678e-01, 1.800000000000000044e+00, 3.723464124463156111e+00
3.270672674493840582e+00, 5.600000000000000533e+00, 6.115739897346417209e-01, 1.800000000000000044e+00, 3.827739635619072267e+00
3.320464605659591228e+00, 5.600000000000000533e+00, 5.952024031299650852e-01, 1.800000000000000044e+00, 3.904044169930655173e+00
3.355716603297380196e+00, 5.600000000000000533e+00, 5.831785279297577729e-01, 1.800000000000000044e+00, 3.958266880232111262e+00
3.380181685792568835e+00, 5.600000000000000533e+00, 5.746185813742930026e-01, 1.800000000000000044e+00, 4.000000000000000000e+00
3.346111989189623159e+00, 7.000000000000000000e+00, 5.819930471509966452e-01, 2.000000000000000000e+00, 0.000000000000000000e+00
3.323194068986993877e+00, 7.000000000000000000e+00, 5.834017789989638381e-01, 2.000000000000000000e+00, 4.173311976788848798e-02
3.290258017207994268e+00, 7.000000000000000000e+00, 5.853789358439790425e-01, 2.000000000000000000e+00, 9.595583006934514658e-02
3.243903132718669369e+00, 7.000000000000000000e+00, 5.880615523212460172e-01, 2.000000000000000000e+00, 1.722603643809275942e-01
3.180544539362166745e+00, 7.000000000000000000e+00, 5.915246757123930887e-01, 2.000000000000000000e+00, 2.765358755368439447e-01
3.097325041237292353e+00, 7.000000000000000000e+00, 5.956998104716950682e-01, 2.000000000000000000e+00, 4.134663504172014781e-01
2.993558328411935143e+00, 7.000000000000000000e+00, 6.003371129418655361e-01, 2.000000000000000000e+00, 5.841612375912467181e-01
2.872252308834523760e+00, 7.000000000000000000e+00, 6.051121800360743652e-01, 2.000000000000000000e+00, 7.836633902842906618e-01
2.740697582017599387e+00, 7.000000000000000000e+00, 6.099620022634386629e-01, 2.000000000000000000e+00, 1.000000000000000000e+00
2.609163535593944871e+00, 7.000000000000000000e+00, 6.153356467602002500e-01, 2.000000000000000000e+00, 1.216336609715709338e+00
2.487858533187771837e+00, 7.000000000000000000e+00, 6.201350807046684954e-01, 2.000000000000000000e+00, 1.415838762408753171e+00
2.384089330460072098e+00, 7.000000000000000000e+00, 6.246998019954106418e-01, 2.000000000000000000e+00, 1.586533649582798411e+00
2.300973719341084411e+00, 7.000000000000000000e+00, 6.305215660949896606e-01, 2.000000000000000000e+00, 1.723464124463156111e+00
2.238015469484859743e+00, 7.000000000000000000e+00, 6.383278144287751754e-01, 2.000000000000000000e+00, 1.827739635619072267e+00
2.192746388838272331e+00, 6.999999999999999112e+00, 6.485050854980680679e-01, 2.000000000000000000e+00, 1.904044169930654951e+00
2.162778506912950149e+00, 7.000000000000000000e+00, 6.620022847725400839e-01, 2.000000000000000000e+00, 1.958266880232111484e+00
2.150147125007979110e+00, 7.000000000000000000e+00, 6.803192575070458048e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
2.159464127289152380e+00, 7.000000000000000000e+00, 7.011171349072830017e-01, 2.000000000000000000e+00, 2.041733119767888294e+00
2.187531934845382331e+00, 7.000000000000000000e+00, 7.197936321601814402e-01, 2.000000000000000000e+00, 2.095955830069344827e+00
2.232054161082127397e+00, 7.000000000000000000e+00, 7.366278440017488549e-01, 2.000000000000000000e+00, 2.172260364380927733e+00
2.295467351682940915e+00, 7.000000000000000000e+00, 7.512728602492620977e-01, 2.000000000000000000e+00, 2.276535875536843889e+00
2.380311303167304438e+00, 7.000000000000000000e+00, 7.616483906561675177e-01, 2.000000000000000000e+00, 2.413466350417201589e+00
2.486830174454745190e+00, 7.000000000000000000e+00, 7.645486693314735849e-01, 2.000000000000000000e+00, 2.584161237591246607e+00
2.611136633324604439e+00, 6.999999999999997335e+00, 7.568385718993656530e-01, 2.000000000000000000e+00, 2.783663390284290440e+00
2.744966609834711413e+00, 7.000000000000000000e+00, 7.385099179784396783e-01, 2.000000000000000000e+00, 3.000000000000000000e+00
2.877750962211148344e+00, 7.000000000000000000e+00, 7.136843324305609526e-01, 2.000000000000000000e+00, 3.216336609715709116e+00
2.999196835230188540e+00, 7.000000000000000000e+00, 6.859326786048816071e-01, 2.000000000000000000e+00, 3.415838762408752949e+00
3.102287426765009570e+00, 7.000000000000000000e+00, 6.588436007915901005e-01, 2.000000000000000000e+00, 3.586533649582798411e+00
3.184400932542093887e+00, 7.000000000000000000e+00, 6.349940291413503912e-01, 2.000000000000000000e+00, 3.723464124463156111e+00
3.246558342554416221e+00, 7.000000000000000000e+00, 6.155888729331318032e-01, 2.000000000000000000e+00, 3.827739635619072267e+00
3.291823734523281253e+00, 7.000000000000000000e+00, 6.007056123834257910e-01, 2.000000000000000000e+00, 3.904044169930655173e+00
3.323871005103089527e+00, 7.000000000000000000e+00, 5.897748167468737091e-01, 2.000000000000000000e+00, 3.958266880232111262e+00
3.346111989189623159e+00, 7.000000000000000000e+00, 5.819930471509966452e-01, 2.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,5,32
# nx,ny,nz,area
-6.135234020643341030e-02, 3.764475410142822682e-03, -9.981090717331851936e-01, 4.661151704648609784e-02
-5.992186815081072121e-02, 3.797393341159263202e-03, -9.981958472770409152e-01, 6.698102911743861188e-02
-5.777418799244701114e-02, 3.841725315141735885e-03, -9.983222848100788971e-01, 9.425855452202717977e-02
-5.457721313098146121e-02, 3.897053845529551037e-03, -9.985019483096567727e-01, 1.288109099150301085e-01
-5.010673767139271068e-02, 3.954049847593750673e-03, -9.987360413691561689e-01, 1.691493790109975248e-01
-4.464477707754497399e-02, 3.991017947032069434e-03, -9.989949527677519647e-01, 2.108583496361742804e-01
-3.933303530637838330e-02, 3.987402831055289823e-03, -9.992182008711861796e-01, 2.464438893601484382e-01
-3.684011985961423846e-02, 3.964035086307168311e-03, -9.993133102258590084e-01, 2.672396061431395742e-01
